id,host_id,host_name,host_response_time,host_response_rate,host_acceptance_rate,host_neighbourhood,host_listings_count,host_total_listings_count,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,number_of_reviews,number_of_reviews_ltm,review_scores_rating,reviews_per_month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28067765,102770046,Ryo & Ai,within an hour,100%,100%,Shibuya District,9,9,Shibuya District,Shibuya Ku,Apartment,Entire home/apt,4,1,1,0,"$14,802.00",4,"$2,000.00",1,30,1,2,30,30,32,13,93,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28070939,36335780,Yoko&Take,within a day,100%,95%,Suginami District,3,3,Suginami District,Suginami Ku,House,Private room,1,0.5,1,1,"$4,706.00",1,"$1,604.00",3,180,3,28,180,180,10,9,100,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28071100,211795510,Kei,within an hour,100%,100%,Toshima District,12,12,Toshima District,Toshima Ku,Condominium,Entire home/apt,8,2,1,8,"$9,975.00",4,"$2,000.00",1,14,1,1,14,14,46,21,90,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28074263,211795510,Kei,within an hour,100%,100%,Toshima District,12,12,Toshima District,Toshima Ku,Condominium,Entire home/apt,8,2,1,8,"$9,975.00",4,"$2,000.00",1,14,1,1,14,14,31,18,95,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28082446,83618421,Aya,within an hour,100%,97%,Asakusa/Ueno,11,11,Taito District,Taito Ku,Apartment,Private room,2,1,1,2,"$18,020.00",2,"$3,000.00",1,365,1,1,365,365,12,4,100,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28083652,83618421,Aya,within an hour,100%,97%,Asakusa/Ueno,11,11,Taito District,Taito Ku,Apartment,Private room,2,1.5,1,2,"$18,020.00",2,"$3,000.00",1,365,1,1,365,365,8,5,100,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28084074,78981665,Eugene,within an hour,100%,100%,Shinjuku,7,7,Shinjuku,Shinjuku Ku,Apartment,Shared room,4,1,1,8,"$1,823.00",1,"$1,800.00",1,90,1,1,90,90,14,6,89,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28084417,212151982,Fredrik,within an hour,100%,100%,Shibuya,1,1,Shibuya District,Shibuya Ku,Apartment,Entire home/apt,3,1,0,3,"$9,868.00",3,$0.00,1,1125,1,1,1125,1125,32,11,86,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28084741,212159350,Tasku,within an hour,100%,100%,Ota District,1,1,,Ota Ku,Apartment,Entire home/apt,5,1.5,1,2,"$11,017.00",2,"$3,000.00",2,60,2,2,60,60,25,9,92,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28087712,36763683,Noboru,N/A,N/A,100%,,9,9,Ikebukuro,Toshima Ku,Apartment,Entire home/apt,4,1,1,2,"$6,007.00",1,"$1,000.00",1,1125,1,1,1125,1125,25,5,85,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28088761,42173796,Kaname,within an hour,100%,100%,Shinjuku District,2,2,Shinjuku District,Shinjuku Ku,Apartment,Entire home/apt,5,1,1,3,"$19,951.00",4,"$1,000.00",1,1125,1,1,1125,1125,67,32,84,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28089093,42173796,Kaname,within an hour,100%,100%,Shinjuku District,2,2,Shinjuku District,Shinjuku Ku,Apartment,Entire home/apt,5,1,1,3,"$17,969.00",4,"$1,000.00",1,1125,1,1,1125,1125,63,30,82,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28089108,36763683,Noboru,N/A,N/A,100%,,9,9,Toshima District,Toshima Ku,Apartment,Entire home/apt,3,1,1,2,"$6,007.00",1,"$1,000.00",1,1125,1,1,1125,1125,26,13,88,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28090881,198618651,Itoe,within an hour,100%,100%,Asakusa/Ueno,12,12,Asakusa/Ueno,Taito Ku,Apartment,Entire home/apt,4,1,2,4,"$26,815.00",4,$0.00,1,365,1,1,365,365,45,27,97,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28091000,198618651,Itoe,within an hour,100%,100%,Asakusa/Ueno,12,12,Asakusa/Ueno,Taito Ku,Apartment,Entire home/apt,4,1,2,4,"$26,815.00",4,$0.00,1,365,1,1,365,365,67,37,99,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28091104,198618651,Itoe,within an hour,100%,100%,Asakusa/Ueno,12,12,Asakusa/Ueno,Taito Ku,Apartment,Entire home/apt,2,1,1,2,"$16,089.00",2,$0.00,1,365,1,1,365,365,59,32,97,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28091254,198618651,Itoe,within an hour,100%,100%,Asakusa/Ueno,12,12,Taito District,Taito Ku,Apartment,Entire home/apt,4,1,2,4,"$26,815.00",4,$0.00,1,365,1,1,365,365,65,36,97,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28091323,198618651,Itoe,within an hour,100%,100%,Asakusa/Ueno,12,12,Asakusa/Ueno,Taito Ku,Apartment,Entire home/apt,4,1,2,4,"$26,815.00",4,$0.00,1,365,1,1,365,365,50,30,97,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28107586,203426327,Hotel,N/A,N/A,100%,,6,6,Taito District,Taito Ku,Ryokan (Japan),Private room,2,1,1,1,"$6,007.00",1,$0.00,1,365,1,1,365,365,64,22,86,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28107841,203426327,Hotel,N/A,N/A,100%,,6,6,Taito District,Taito Ku,Ryokan (Japan),Private room,2,1,1,4,"$6,543.00",1,$0.00,1,365,1,1,365,365,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28112147,70438155,MingJuan,within an hour,100%,100%,Shinjuku,16,16,Shinjuku District,Shinjuku Ku,Condominium,Entire home/apt,3,1,1,2,"$10,833.00",2,"$2,500.00",2,1125,2,2,1125,1125,29,13,97,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28112979,212163856,Ui Home,within an hour,100%,98%,Sumida District,6,6,Sumida District,Sumida Ku,Apartment,Entire home/apt,5,2,2,3,"$12,550.00",5,$0.00,1,1125,1,1,1125,1125,6,2,53,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28117985,70438155,MingJuan,within an hour,100%,100%,Shinjuku,16,16,Shinjuku District,Shinjuku Ku,Condominium,Entire home/apt,2,1,1,2,"$9,975.00",2,"$2,500.00",2,1125,2,2,1125,1125,21,10,92,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28119131,70438155,MingJuan,within an hour,100%,100%,Shinjuku,16,16,Shinjuku District,Shinjuku Ku,Condominium,Entire home/apt,3,1.5,1,1,"$10,833.00",2,"$2,500.00",2,1125,2,2,1125,1125,23,9,90,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28142266,211451580,Nori,within an hour,100%,100%,Toshima District,1,1,Toshima District,Toshima Ku,Apartment,Entire home/apt,10,1,3,4,"$21,023.00",6,"$1,000.00",1,1125,1,1,1125,1125,39,18,94,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28142598,153057496,Kai,within an hour,100%,100%,,2,2,,Ogasawara Mura,Cabin,Private room,3,3,3,3,"$6,972.00",1,"$7,000.00",1,90,1,1,90,90,13,13,98,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28142665,150370604,Jacob & Natsuka,within an hour,100%,100%,Shimokitazawa,7,7,Setagaya District,Setagaya Ku,Apartment,Entire home/apt,4,1,0,2,"$28,985.00",2,"$1,900.00",2,180,2,2,180,180,81,56,96,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28145905,178319983,Yukari,within an hour,100%,100%,Shibuya,8,8,Shibuya,Shibuya Ku,Apartment,Entire home/apt,6,1,1,4,"$12,657.00",3,"$2,000.00",2,1111,2,2,1125,1125,7,1,89,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28162217,150370604,Jacob & Natsuka,within an hour,100%,100%,Shimokitazawa,7,7,Setagaya District,Setagaya Ku,Condominium,Entire home/apt,10,1.5,2,2,"$29,948.00",4,"$1,900.00",2,180,2,2,180,180,51,27,95,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28162615,178319983,Yukari,within an hour,100%,100%,Shibuya,8,8,Shibuya,Shibuya Ku,Apartment,Entire home/apt,14,2,2,8,"$12,657.00",6,"$3,000.00",2,1111,2,2,1111,1111,4,1,70,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28164871,208189463,Shotaro,within an hour,100%,100%,Edogawa District,9,9,,Edogawa Ku,Apartment,Entire home/apt,6,1,1,3,"$8,984.00",1,"$1,500.00",1,365,1,1,365,365,63,26,88,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28165162,199317492,Jun,within an hour,100%,100%,Asakusa/Ueno,3,3,Shibuya District,Shibuya Ku,Apartment,Entire home/apt,5,1,1,3,"$49,984.00",1,"$1,500.00",1,365,1,1,365,365,51,21,86,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28165212,199317492,Jun,within an hour,100%,100%,Asakusa/Ueno,3,3,Shibuya District,Shibuya Ku,Apartment,Entire home/apt,5,1,1,3,"$49,984.00",1,"$1,500.00",1,365,1,1,365,365,57,21,83,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28166542,173962342,Akihiro,within an hour,100%,100%,Shinagawa District,9,9,Meguro District,Shinagawa Ku,Apartment,Entire home/apt,4,1,1,2,"$10,803.00",2,"$1,000.00",1,100,1,1,1125,1125,70,46,92,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28166772,208189463,Shotaro,within an hour,100%,100%,Edogawa District,9,9,,Edogawa Ku,Apartment,Entire home/apt,16,3,4,11,"$34,967.00",1,"$1,500.00",1,365,1,1,365,365,3,2,73,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28169454,148157841,Ray,within an hour,100%,100%,Ota District,4,4,,Ota Ku,Apartment,Entire home/apt,3,1,1,3,"$7,915.00",2,"$2,100.00",2,365,2,2,365,365,43,19,96,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28169697,212736289,Seven Garden,within a day,60%,99%,,4,4,Taito District,Taito Ku,Hostel,Private room,1,1,1,2,"$15,017.00",1,$0.00,1,365,1,1,365,365,6,2,83,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28170079,212736289,Seven Garden,within a day,60%,99%,,4,4,Asakusa/Ueno,Taito Ku,Hostel,Private room,4,0.5,1,2,"$14,051.00",1,$0.00,1,365,1,1,365,365,3,1,93,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28170319,212736289,Seven Garden,within a day,60%,99%,,4,4,Asakusa/Ueno,Taito Ku,Hostel,Private room,1,1,1,2,"$40,008.00",1,$0.00,1,365,1,1,365,365,2,1,90,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28170787,75506212,Slj,N/A,N/A,93%,Nakano District,1,1,Nakano District,Nakano Ku,House,Entire home/apt,14,1,3,10,"$27,673.00",4,"$2,500.00",2,1125,2,2,1125,1125,20,9,100,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28171450,186532439,Teppei,within an hour,100%,100%,Toshima District,24,24,Toshima District,Toshima Ku,Apartment,Private room,2,3,1,1,"$3,957.00",1,"$1,500.00",2,365,2,2,365,365,14,5,94,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28175789,196716643,Nori,within an hour,100%,100%,Roppongi,2,2,Minato District,Minato Ku,Apartment,Entire home/apt,5,1,2,3,"$29,841.00",4,$0.00,3,1125,3,3,1125,1125,41,24,98,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28186706,41114274,Ichiro,within a day,100%,100%,Toshima District,2,2,Toshima District,Toshima Ku,Apartment,Entire home/apt,2,1,1,1,"$11,477.00",1,$0.00,2,1125,2,2,1125,1125,27,14,89,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28188891,147469862,Shigenori,within an hour,100%,100%,Asakusa/Ueno,5,5,,Edogawa Ku,Apartment,Entire home/apt,3,1,1,1,"$6,952.00",2,"$2,500.00",2,28,2,2,28,28,31,13,98,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28189304,4847803,Best Stay In Tokyo!,within an hour,100%,100%,Shibuya District,11,11,Nakano District,Nakano Ku,Apartment,Entire home/apt,6,1,2,3,"$15,017.00",2,"$2,682.00",365,1125,365,365,1125,1125,27,14,99,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28189947,36763683,Noboru,N/A,N/A,100%,,9,9,Toshima District,Toshima Ku,Apartment,Entire home/apt,3,1,1,2,"$6,007.00",1,"$1,000.00",1,1125,1,1,1125,1125,34,15,86,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28190508,36763683,Noboru,N/A,N/A,100%,,9,9,Toshima District,Toshima Ku,Apartment,Entire home/apt,4,1,1,2,"$6,436.00",1,"$1,000.00",1,1125,1,1,1125,1125,26,13,89,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28193990,9782688,Kevin,within an hour,100%,100%,Shibuya District,5,5,Toshima District,Toshima Ku,Townhouse,Entire home/apt,7,1,3,4,"$17,113.00",4,"$1,604.00",2,1125,2,2,1125,1125,5,1,92,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28205993,85986633,Naoki & Kouki,within an hour,100%,100%,Toshima District,7,7,Toshima District,Toshima Ku,Apartment,Entire home/apt,2,1,1,2,"$6,972.00",1,"$1,609.00",2,14,2,2,14,14,29,13,94,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28206748,85986633,Naoki & Kouki,within an hour,100%,100%,Toshima District,7,7,Toshima District,Toshima Ku,Apartment,Entire home/apt,2,1,1,2,"$7,723.00",1,"$1,609.00",2,14,2,2,14,14,24,13,93,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28208803,121618352,Masa,within a day,57%,48%,Shinagawa District,2,2,,Shinagawa Ku,House,Entire home/apt,5,1.5,2,5,"$24,814.00",2,"$5,000.00",2,90,2,2,90,90,24,9,94,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28209966,147469862,Shigenori,within an hour,100%,100%,Asakusa/Ueno,5,5,,Edogawa Ku,Apartment,Entire home/apt,6,1,1,3,"$8,022.00",2,"$2,500.00",1,28,1,1,28,28,45,14,92,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28209969,85986633,Naoki & Kouki,within an hour,100%,100%,Toshima District,7,7,Toshima District,Toshima Ku,Apartment,Entire home/apt,2,1,1,2,"$6,972.00",1,"$1,609.00",2,14,2,2,14,14,9,7,93,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28210569,187014041,Miki,within an hour,100%,99%,Katsushika District,26,26,Katsushika District,Katsushika Ku,House,Entire home/apt,16,2.5,3,9,"$80,004.00",17,"$2,500.00",1,365,1,3,365,365,145,82,97,7.73,13,4,0,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28228956,43826309,Momo,within an hour,100%,100%,Kita District,19,19,Shinjuku District,Shinjuku Ku,Condominium,Entire home/apt,4,1,1,2,"$10,833.00",2,"$3,000.00",2,1125,2,2,1125,1125,6,1,97,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28233096,111667065,Mai,within an hour,100%,83%,,4,4,Shimokitazawa,Setagaya Ku,Hut,Entire home/apt,3,0.5,1,2,"$9,947.00",2,"$2,500.00",2,60,2,2,60,60,46,28,94,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28233271,111667065,Mai,within an hour,100%,83%,,4,4,Setagaya District,Setagaya Ku,Hut,Entire home/apt,3,0.5,1,1,"$9,947.00",2,"$2,500.00",2,60,2,2,60,60,63,39,95,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28244164,150931532,Akira,within an hour,100%,100%,Shibuya District,34,34,Toshima District,Toshima Ku,Apartment,Entire home/apt,6,1,2,3,"$13,049.00",6,"$1,800.00",1,365,1,2,365,365,9,6,91,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28258688,43826309,Momo,within an hour,100%,100%,Kita District,19,19,Shinjuku District,Shinjuku Ku,Condominium,Entire home/apt,3,1,1,3,"$10,833.00",2,"$3,000.00",2,1125,2,2,1125,1125,14,1,90,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28258929,156367707,Nao,within a few hours,96%,97%,Asakusa/Ueno,17,17,Taito District,Taito Ku,Apartment,Entire home/apt,5,1.5,2,4,"$30,033.00",5,"$5,000.00",1,365,1,1,365,365,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28259271,87485600,Mamoru,within an hour,100%,100%,Suginami District,1,1,Suginami District,Suginami Ku,Apartment,Entire home/apt,2,1,1,2,"$9,653.00",2,$0.00,6,365,3,6,1125,1125,32,22,98,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28261851,189509247,Saki,within an hour,100%,100%,Meguro District,5,5,Meguro District,Meguro Ku,Serviced apartment,Entire home/apt,2,1,1,2,"$9,653.00",2,$0.00,2,1125,2,2,1125,1125,31,17,93,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28263537,178965087,Yoshihito,within an hour,100%,100%,Katsushika District,2,2,,Katsushika Ku,House,Private room,3,1.5,1,1,"$4,505.00",1,"$1,500.00",2,1125,2,2,1125,1125,27,14,100,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28263590,19007134,Momo,within an hour,100%,100%,Ikebukuro,23,23,Toshima District,Toshima Ku,House,Entire home/apt,13,3,3,11,"$40,002.00",11,"$3,000.00",2,1125,2,2,1125,1125,21,5,94,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28264290,189509247,Saki,within an hour,100%,100%,Meguro District,5,5,Meguro District,Meguro Ku,Serviced apartment,Entire home/apt,2,1,1,2,"$9,653.00",2,$0.00,2,1125,2,2,1125,1125,30,16,89,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28264927,213462346,Junko,within an hour,100%,100%,,2,2,Toshima District,Toshima Ku,Apartment,Entire home/apt,7,1,3,4,"$12,514.00",4,"$2,000.00",4,1125,4,4,1125,1125,30,16,99,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28265911,213462346,Junko,within an hour,100%,100%,,2,2,Toshima District,Toshima Ku,Apartment,Entire home/apt,3,1,1,2,"$5,348.00",3,$0.00,3,1125,3,3,1125,1125,27,16,93,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28266823,213487134,Ryo,within an hour,100%,100%,Nakano District,1,1,Nakano District,Nakano Ku,Apartment,Entire home/apt,6,1.5,1,1,"$11,155.00",5,$0.00,1,365,1,1,1125,1125,63,29,82,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28268592,212406967,Sharon,within an hour,100%,97%,Toshima District,3,3,Toshima District,Toshima Ku,House,Entire home/apt,12,2,5,5,"$52,022.00",3,$750.00,2,1125,2,2,1125,1125,37,14,97,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28269553,50264232,Sota,within an hour,100%,100%,Shinjuku District,20,20,Shinjuku District,Shinjuku Ku,Apartment,Entire home/apt,12,1.5,3,5,"$30,033.00",8,"$2,000.00",1,90,1,1,90,90,25,7,74,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28269901,212406967,Sharon,within an hour,100%,97%,Toshima District,3,3,Toshima District,Toshima Ku,House,Entire home/apt,12,2,5,5,"$48,053.00",3,$750.00,2,1125,2,2,1125,1125,1,1,100,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28271131,5221876,QiQi,within an hour,100%,98%,Edogawa District,1,1,,Edogawa Ku,House,Entire home/apt,8,1,5,7,"$29,948.00",6,"$3,000.00",2,180,2,2,180,180,54,29,97,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28273378,212720619,Yu,within an hour,100%,100%,Ikebukuro,1,1,Toshima District,Toshima Ku,Apartment,Entire home/apt,6,1,1,2,"$12,013.00",3,"$2,000.00",1,60,1,1,60,60,65,23,86,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28275534,119542101,Nana & Yuta,within an hour,100%,91%,Arakawa District,13,13,Arakawa District,Arakawa Ku,House,Entire home/apt,12,2,3,8,"$40,002.00",1,$0.00,3,1125,3,3,1125,1125,2,0,100,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28287222,207648019,Plays,within an hour,100%,96%,Shinjuku District,10,10,Bunkyo District,Bunkyo Ku,Apartment,Entire home/apt,8,1,3,4,"$14,011.00",4,"$3,500.00",1,365,1,1,365,365,40,24,91,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28289974,115473355,Masao,within an hour,100%,100%,Shinjuku District,4,4,Shinjuku District,Shinjuku Ku,Condominium,Entire home/apt,5,1.5,1,1,"$3,218.00",3,"$1,609.00",2,120,2,2,120,120,50,34,97,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28290515,207648019,Plays,within an hour,100%,96%,Shinjuku District,10,10,Bunkyo District,Bunkyo Ku,Apartment,Entire home/apt,8,1,3,4,"$28,023.00",8,"$1,500.00",1,365,1,1,365,365,28,13,84,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28291147,207648019,Plays,within an hour,100%,96%,Shinjuku District,10,10,Bunkyo District,Bunkyo Ku,Apartment,Entire home/apt,8,1,3,5,"$28,023.00",8,"$1,500.00",1,365,1,1,365,365,50,23,93,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28291588,207648019,Plays,within an hour,100%,96%,Shinjuku District,10,10,Bunkyo District,Bunkyo Ku,Apartment,Entire home/apt,16,3,9,13,"$105,032.00",1,$0.00,1,1125,1,1,1125,1125,5,2,92,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28291612,87485600,Mamoru,within an hour,100%,100%,Suginami District,1,1,Suginami District,Suginami Ku,House,Entire home/apt,4,1,2,4,"$18,985.00",1,$0.00,3,365,3,15,1125,1125,17,17,95,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
